HIT ID,HOTEL,ASSIGNMENT ID,TIME TAKEN,WORKER ANSWER
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),308XBLVESI4YZ2Z13Z59ZTUJSWNRB7,41.0,None
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),3E7TUJ2EGCMLAZ1ZNEWT3YIPPWCD9Y,293.0,"Hope Recovery Center VA Medical Center;515 N Jefferson Ave, St. Louis, MO 63103, USA"
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),33F859I566DLA8LY7UTFLPSD5OHHBU,37.0,None
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),3Z7ISHFUH0VOZVNLA4FCUU6HT8F8ZE,95.0,None
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),39DD6S19JPB58WXCN71CM4234BDEZJ,62.0,"1100 Lumiere Pl Blvd, St. Louis, MO 63102{{NEWENTRY}}(314) 421-6556"
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),3VNXK88KKCI74G1LEZWN9KOWP3R9V4,157.0,Windsor Health Center;100 N 8th St #238{{NEWENTRY}}Va team 2 Clinic; 2727 Washington Ave
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),382M9COHEHFOMX32HK245CNO2RBUEJ,127.0,None
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),3WQ3B2KGE8GA6X0K55QUT2C6OYF1B7,8.0,None
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),37TRT2X24QRH1EGOVUW0X28SIFRJB5,26.0,"Ssm Health Depaul Hospital {{NEWENTRY}}12303 De Paul Dr, Bridgeton"
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),3SNVL38CI4SVM3ECRFS791ENFPUCK7,37.0,None
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),3TXWC2NHNZQRCOKHK4RIYX4PQZV9SX,59.0,SSM Health DePaul Hospital; 12303 De Paul Dr
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),3K3R2QNK8B37R1CL99MIDYMDBWI9UF,105.0,SSM DePaul Health Center; 12277 De Paul Dr{{NEWENTRY}}UHS Surgical Services; 4073 Wedgeway Ct
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),3IQ1VMJRYTKNCSYN345RDXAJ4TRA95,183.0,SSM health depaul hospital; bridgeton{{NEWENTRY}}SSM health St. Joseph hospital; St Charles
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),3OSWBBLG1EXBBVJXQU27J147WZEXDC,60.0,SSM DePaul Health Center; 12303 Depaul Dr {{NEWENTRY}}SSM Saint Joseph Health Center; 300 First Capitol Dr
30EV7DWJTVVZ37WYV1BT7P63339Y6V,( Candlewood Suites Saint Louis),3VE8AYVF8MXIUEWL9SL5R2QZH3Q8FV,20.0,UHS Surgical Services; 4073 Wedgeway Ct
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),3NXNZ5RS1AX5TQ0PW1T7368T3J779T,37.0,"SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd"
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),3OS46CRSLFZKMXZNGSTBPAXUZ0S6VV,122.0,Windsor Health Center; 100 N 8th St #238
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),354P56DE9K3NY5WO57TYK1DJV7J7SR,43.0,Bupa London england
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),3VA45EW49NNUPRPT9AVGZMC5VXS1O5,293.0,None
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),3E4GGUZ1T8RIOLMAUM31XO513Y22K9,10.0,None
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),3RYC5T2D73T03W0BM4NAUDZ890WRPM,203.0,Hope Recovery Center VA Medical Center; 515 N Jefferson Ave{{NEWENTRY}}Va team 2 Clinic; 2727 Washington Ave{{NEWENTRY}}Dept of Veterans Affairs - Outpatient Clinic; 2727 Washington Blvd{{NEWENTRY}}Comprehensive Behavioral Health Center of St. Clair County; 505 S 8th St{{NEWENTRY}}Windsor Health Center; 100 N 8th St #238
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),3CFVK00FWLLHQSNT2OR521ZS83K6L8,44.0,None
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),3VA45EW49NNUPRPT9AVGZMC5VXC1OP,121.0,None
3NSCTNUR2ZN2OLYHACN8CXAW4HWA5I,( Lumiere Place Casino and Hotel),3OLQQLKKNSPF8HS85LYQYAEDLCIEJE,94.0,None
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),3BDCF01OGXUJ9CXZ87MXLSJL7CYYLJ,158.0,Chris And Bridgets land Of Athousand Childern; 9037 Bobb Ave
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),3LEIZ60CDJZOD06VFWLQUQ1SDDM9ZR,50.0,"Ssm Health Depaul Hospital St Louis{{NEWENTRY}}12303 De Paul Dr, Bridgeton, MO 63044, USA"
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),3FDJT1UU748ANI5XC55ZVV8DN8T5KD,7.0,None
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),33TIN5LC04AO8AWQJAJ7GJSQ7JZ9YH,32.0,None
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),35DR22AR5DKDT3H0X5WV6SIV5MN3XI,32.0,None
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),3TMFV4NEP8EK50IGZHV5VQCZC69W8A,278.0,SSM Health DePaul Hospital;12303 De Paul Dr; Bridgeton
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),3W2LOLRXLBFZS53V9CI2YWD9FRQRKN,32.0,None
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),33FBRBDW6OZBR2CBIQV4JW5WKQU8CG,37.0,None
30QQTY5GMKK1QYQY4AJWAI0M2QJ7U6,( Super 8 St Louis Airport),3MRNMEIQW56GB128CBZJ879KPQ9DLB,46.0,None
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),3RKNTXVS3MYMFMSBM990WPZ3IZOA4G,38.0,None
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),3KWTYT08703L7ONFX5H0AVLSC7IL5E,73.0,"SSM Health St. Mary's Hospital - St. Louis; 6420 Clayton Rd, Richmond Heights, MO 63117, USA{{NEWENTRY}}SSM Health Rehabilitation Hospital - Richmond Heights; 1027 Bellevue Ave, St. Louis, MO 63117, USA"
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),3QFUFYSY9YFHBD9JXPVSAQAUFGHF4G,6.0,None
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),3U8YCDAGXPGX3EHRS4JKAMOV56I0QN,107.0,St. Mary's Hospital; 1127 Bellevue Ave
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),3BEFOD78W6TNHN10JCZ55GU3CH4M45,32.0,None
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),3L4PIM1GQTGUCASCDRJT74SKD5CYR0,85.0,"SSM Health St. Mary's Hospital - St. Louis{{NEWENTRY}}6420 Clayton Rd, Richmond Heights,"
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),38YMOXR4MUZX1MZS62Y7BCG86BLW6Q,22.0,None
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),3Y9N9SS8LYBZVXCJ65VJCLF3P4ED3T,51.0,SSM Saint Mary's Health Center; 6420 Clayton Road {{NEWENTRY}}SSM Rehab; 6420 Clayton Road Suite 600
3EFNPKWBMSO39TDV4R2M8U0ZHZT30U,( Homewood Suites By Hilton St Louis Galleria),31UV0MXWNQCJHNF9C2KNIFT0V5HI5U,78.0,St Mary's Hospital; 1127 Bellevue Ave
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),34YB12FSQYO3T3UKED16E5R62LWMG9,156.0,"SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd{{NEWENTRY}}SSM Health Saint Louis University Hospital; 3635 Vista Ave{{NEWENTRY}}St. Alexius Hospital; 3933 S Broadway{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Ave{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza"
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),3U4J9857OEBOHJFMUL73UC3JRJZ7BS,182.0,St. Alexius Hospital; 3933 S Broadway{{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd{{NEWENTRY}}SSM Health Saint Louis University Hospital Specialty Clinic; 3660 Vista Ave{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Avenue
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),3JCG6DTRV3QLR7MQ92DZPSFDIA7QQ2,6.0,None
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),3R08VXYT7CVG5MDXPC3ZHQG41L97W2,53.0,None
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),3VHHR074H3H0US1YLYWX8FZO3EFL7X,142.0,"Barnes-Jewish Hospital{{NEWENTRY}}{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis,"
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),3GA6AFUKOOOG7DHLS1E936U1HWWH3V,466.0,"SSM Health Saint Louis University Hospital; 3635 Vista Ave{{NEWENTRY}}Children's Miracle Network; 1465 S Grand Blvd, St{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd{{NEWENTRY}}SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd"
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),3H7XDTSHKCRZYFOYIF7TN3TX0PLWGP,161.0,SSM Health Saint Louis University Hospital; 3635 Vista Ave{{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),304SM51WA34A0HZEIO5EP3ZFEZ1BSC,37.0,None
3Y7LTZE0YTMKA8W4N5BF12TLCJVZUP,( Avyan),3TYCR1GOTCJJE2744TOGZZSND8EZLR,158.0,Saint Louis University Hospital; 3635 Vista At Grand Boulevard {{NEWENTRY}}SSM Cardinal Glennon Child Center; 1465 South Grand Boulevard {{NEWENTRY}}Veterans Affair Med Center; 915 North Grand{{NEWENTRY}}St. Alexius Hospital; 3933 South Broadway {{NEWENTRY}}St. Louis Children's Hospital; One Children's Place {{NEWENTRY}}Rehab Institue St Louis.; 4455 Duncan Avenue
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),386PBUZZXFXTEN20M7LUB54XU7MJL5,84.0,Missouri Baptist Healthcare; 3844 Lindbergh Blvd # 130
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),3018Q3ZVOIQTGSU9XL5D4IADAD5ARW,194.0,None
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),3SBEHTYCWN3HJBPTN4PKTCRTQ97IYU,32.0,None
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),3D8YOU6S9EKK9IANB2J6TOVBLUEU6R,10.0,https://www.google.com/travel/hotels/econo%20lodge%20southwest/entity/CgsI3pf4hKaCs_bFARAB/details?g2lb=4208993%2C4223281%2C4252073%2C4253024%2C4253230%2C4254308%2C4258168%2C4260007%2C4262509%2C4265959%2C4274032%2C4274649%2C4276918%2C4278867%2C4250437%2C4251519%2C4264166%2C4265427%2C4270859%2C4271268&hl=en&gl=in&un=1&q=econo%20lodge%20southwest&rp=OAJAAEgB&ictx=1&ved=0ahUKEwiCspu774njAhUQVH0KHcoGDksQyNoBCD0oBA&hrf=KhYKBwjjDxAHGAQSBwjjDxAHGAUYASgA&tcfs=EhoaGAoKMjAxOS0wNy0wNBIKMjAxOS0wNy0wNVIA
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),34HJIJKLP5W67AV9X40WSCDG3AJ4V7,52.0,None
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),3OF2M9AATGO8UWPMJTCFKZF8O8YZKD,259.0,None
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),39ZSFO5CA8WWXDPUVLDV2S0G71OUJP,642.0,None
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),3KV0LJBBH2LUIT3YUOVID95D4WIRMP,94.0,Missouri Baptist Healthcare; 3844 Lindbergh Blvd
37G6BXQPLQLU7KYRA9DX6RVELSGQE5,( Econo Lodge Southwest),3TR2532VIPUBV2ZTZ3FSMMM04FB6J4,567.0,Christian Hospital; 11133 Dunn Rd
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),3VW04L3ZLT6P91OEHU3JD87ZCFHXX1,317.0,"SSM Health DePaul Hospital - St. Louis;12303 De Paul Dr, Bridgeton, MO 63044, USA{{NEWENTRY}}SSM Health St. Joseph Hospital;300 1st Capitol Dr, St Charles, MO 63301, USA"
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),338JKRMM26ZGRYG61GTJQE87N44AHW,136.0,Magellan Health; 14100 Magellan Plaza{{NEWENTRY}}SSM Health DePaul Hospital; 12303 De Paul Dr{{NEWENTRY}}P M Resources Inc; 13001 St Charles Rock Rd{{NEWENTRY}}SSM Rehabilitation Hospital; 300 1st Capitol Dr
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),3X4JMASXCM9AZ8F29MMUFXTWJ690B3,7.0,None
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),3DUZQ9U6SMOP9VXKN5WEQFTMHQDSVT,153.0,None
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),33FBRBDW6OZBR2CBIQV4JW5WKPUC8I,82.0,UHS Surgical Services; 4073 Wedgeway Ct
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),37FMASSAYCRL63WIDCB0L1TS504IBU,91.0,None
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),3MAOD8E57QAKX7AAFOGAF6G1A2UNXW,41.0,"SSM Health Rehabilitation Hospital - Bridgeton {{NEWENTRY}}12380 De Paul Dr, Bridgeton,"
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),3BV8HQ2ZZW10U9WP5X2FTNJHESG6AN,35.0,None
371DNNCG442QQZGSEALSJMAFUWHT8N,( Holiday Inn Airport West Earth City),3X0H8UUIT1O2OKXPDF1ACHC0O0GWSA,70.0,google maps - closest hospital 3.6 miles away
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),3SB5N7Y3O346QPNDP8E8G8KTZIWG0T,39.0,Barnes-Jewish West County Hospital; 12634 Olive Blvd
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),31T4R4OBOSG7RO7S8L3Y5W9194Z7CZ,76.0,"Ranken Jordan Pediatric Bridge Hospital,  11365 Dorsett Rd"
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),3LPW2N6LKT2OQEA96J911IHBPZR5UA,7.0,None
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),3SITXWYCNV9IWYLDCYB1OBG7TD9BXO,89.0,"SSM Health DePaul Hospital - St. Louis{{NEWENTRY}}12303 De Paul Dr, Bridgeton,{{NEWENTRY}}{{NEWENTRY}}Barnes-Jewish West County Hospital{{NEWENTRY}}12634 Olive Blvd, St. Louis."
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),3ZSY5X72NXBIIWOA74AV5DUIZV7ROC,33.0,None
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),3KRVW3HTZNL6J83B9DVN3JA9QYSSM5,182.0,"Ranken Jordan Pediatric Bridge Hospital;11365 Dorsett Rd, Maryland Heights, MO 63043, USA"
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),3Y4W8Q93LZKJ76E2QF1PVG7MGOWDVF,151.0,Ranken Jordan Pediatric Bridge Hospital; 11365 Dorsett Rd
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),3H0W84IWBK2W65BLDQ7Z0104VURRE0,288.0,Saint Mary's Hospital{{NEWENTRY}}Shriners Hospital for children{{NEWENTRY}}Kindred Hodpital{{NEWENTRY}}V.A. Medical Center
37NXA7GVST60IY40DUUBP9K6BHWVLR,( Red Roof Inn St Louis Westport),3BGYGHDBBXKN75IK5GXXXSJ7MZM22V,76.0,Ranken Jordan Pediatric Bridge Hospital; 11365 Dorsett R
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),3OVHNO1VE610GQJCRCQSGMKI4XYDZ7,104.0,St. Anthony's Medical Plaza; 12700 Southfork Rd
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),3WYP994K17R1QRUSL3GVW91OHHW6Y6,347.0,SSM Health Saint Louis University Hospital; 3635 Vista Ave{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd{{NEWENTRY}}SSM Health St. Mary's Hospital; 6420 Clayton Rd{{NEWENTRY}}Saint Louis Children's Hospital-Neurology Department; 1 Childrens Pl{{NEWENTRY}}St. Alexius Hospital; 3933 S Broadway{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave{{NEWENTRY}}SSM Cardinal Glennon Children's Hospital: Hematology/Oncology; 1465 S Grand Blvd{{NEWENTRY}}Shriners Hospitals for Children; 4400 Clayton Ave{{NEWENTRY}}Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}Comprehensive Behavioral Health Center of St. Clair County; 505 S 8th St{{NEWENTRY}}VA St. Louis Health Care System; 915 N Grand Blvd{{NEWENTRY}}Washington University Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}Barnes-Jewish Center for Advanced Medicine; 4921 Parkview Pl{{NEWENTRY}}Slucare Neurology And Psychiatry; 1438 S Grand Blvd
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),3ITXP059PWJGI0XQ6GIVNRISM30JST,9.0,None
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),3LQ8PUHQFLSVXGZ4D4LW7CWQ0DXIHY,119.0,Washington University and Barnes-Jewish Heart & Vascular Center; 11124 S Towne Square{{NEWENTRY}}SSM Medical Group Pediatrics - South County; 30 Ronnie's Plaza
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),3U4J9857OEBOHJFMUL73UC3JRKR7BM,43.0,None
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),369J354OFDA1409SRXUPP9UKCM5G6J,149.0,"SSM Health St. Mary's Hospital - St. Louis {{NEWENTRY}}6420 Clayton Rd, Richmond Heights."
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),3QL2OFSM96IWU9ZFOSKN1TVR9KDNC1,129.0,None
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),3MD9PLUKKIE922APG64VCRWCI3BZNQ,94.0,SSM Medical Group Pediatrics South County; 30 Ronnie's Plaza
39RRBHZ0AU1KNNL4SVLKXOV4QQ4ZVE,( Americas Best Value Inn Saint Louis South),37U1UTWH9VMFX41U0NLZ8R4IKRWR84,30.0,None
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),3R08VXYT7CVG5MDXPC3ZHQG41KRW77,94.0,None
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),37KGEN7NJ3QFRJKW9CJLPIZT8H1PPJ,203.0,None
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),32SCWG5HIH47HD2RUGKCJI8CDCR6PA,109.0,None
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),32ZKVD547FN6G0EZS94DHVR3MIT3B1,8.0,None
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),3SEPORI8WNZ2IJG072ZQQLCCJVDAZG,358.0,"Barnes Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis,{{NEWENTRY}}{{NEWENTRY}}SSM Health Saint Louis University Hospital {{NEWENTRY}}3635 Vista Ave, St. Louis,"
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),3AAPLD8UCCHL6UFF7GK0LJYZBUIHTJ,133.0,Va team 2 Clinic; 2727 Washington Ave{{NEWENTRY}}Windsor Health Center; 100 N 8th St #238{{NEWENTRY}}Comprehensive Behavioral Health Center of St. Clair County; 505 S 8th St
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),3WJ1OXY92AGNYNFDYCZDD1F8KMBA8G,1046.0,"SSM Health DePaul Hospital - St. Louis; 12303 De Paul Dr, Bridgeton, MO 63044, USA"
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),3O6CYIULED1I3XPT2KWARIUO9W9WUW,121.0,"SSM Health St. Joseph Hospital; 300 1st Capitol Dr, St Charles, MO 63301, USA"
3PCPFX4U40QMDYYN5KX3O9GEXTVQFN,( Americas Best Value Inn St Louis Airport),3GDTJDAPVUBO0OO2VFPIMSA8E4VM89,105.0,None
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),32M8BPYGATMHXK4TTY3EMCKPLDFIGU,168.0,"Barnes-Jewish Hospital,{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, USA{{NEWENTRY}}{{NEWENTRY}}SSM Health St. Mary's Hospital st louis{{NEWENTRY}}6420 Clayton Rd, Richmond Heights, MO 63117, USA"
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),3STRJBFXOWRC8KGND1NXYBER3BSTK5,58.0,None
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),379J5II41OGL37G886A3EPR5P22LE4,44.0,None
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),3Z7VU45IPYH6OV30BJ6XFKJ9F281ZM,28.0,None
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),3B3WTRP3DB2Y7P3JQPCC7FRLS5Y92W,26.0,"13639 Riverport Dr, Maryland Heights, MO 63043{{NEWENTRY}}Phone: (314) 739-3900"
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),39RP059MEHT72MM9YR9SDU09MAJBM0,22.0,None
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),3XIQGXAUMC8VUMINZHZLJ9UBAOFX7N,104.0,None
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),3Q5C1WP23M18HHJB4VZHQGCEE3B51U,94.0,None
3T8DUCXY0N6Q44Z2J2R6JI5QE2ZT9C,( Homewood Suites by Hilton St. Louis Riverport),3JC6VJ2SABJ4B5WB0ESA1H5HIXH5AI,190.0,None
3QX22DUVOOHKOGMLD6VQPMZVBMMVMT,( Forget-Me-Not Bed And Breakfast),3KOPY89HM82CYJCBG1HUFJAGUMGJ3E,144.0,Barnes-Jewish Hospital; 4353 Clayton Avenue{{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd{{NEWENTRY}}St. Alexius Hospital; 3933 S Broadway
3QX22DUVOOHKOGMLD6VQPMZVBMMVMT,( Forget-Me-Not Bed And Breakfast),3FFJ6VRIL1OKMGT8FWEB1KX9EWQ0I9,83.0,None
3QX22DUVOOHKOGMLD6VQPMZVBMMVMT,( Forget-Me-Not Bed And Breakfast),3AWETUDC92SHO1ZYJQR37J0VW3BZI2,9.0,None
3QX22DUVOOHKOGMLD6VQPMZVBMMVMT,( Forget-Me-Not Bed And Breakfast),3LEIZ60CDJZOD06VFWLQUQ1SDD19Z6,121.0,None
3QX22DUVOOHKOGMLD6VQPMZVBMMVMT,( Forget-Me-Not Bed And Breakfast),3X0H8UUIT1O2OKXPDF1ACHC0O09WS3,533.0,"Saint Louis University Hospital;3635 Vista Ave, St. Louis, MO 63110, USA{{NEWENTRY}}SLUCare Physician Group;Monteleone Hall, 1438 S Grand Blvd, St. Louis, MO 63104, USA{{NEWENTRY}}Cardinal Glennon Childrens Hospital;Unnamed Road, St. Louis, MO 63110, USA{{NEWENTRY}}St. Alexius Hospital;3933 S Broadway, St. Louis, MO 63118, USA"
3QX22DUVOOHKOGMLD6VQPMZVBMMVMT,( Forget-Me-Not Bed And Breakfast),3OXV7EAXLEQ0AOX4WIN56F5B8IR36R,31.0,None
3QX22DUVOOHKOGMLD6VQPMZVBMMVMT,( Forget-Me-Not Bed And Breakfast),3A0EX8ZRN8O7W3BNHUX37PNGVKXBYQ,790.0,Kindred hospital; 4930 lindell boulevard{{NEWENTRY}}heliport hospital; st louis
3QX22DUVOOHKOGMLD6VQPMZVBMMVMT,( Forget-Me-Not Bed And Breakfast),3VA45EW49NNUPRPT9AVGZMC5VY71OM,235.0,Barnes-JewishHospital; 1 Barnes Jewish Hospital Plaza
