AssignmentId,WorkerId,WorkTimeInSeconds,Input.Restaurant,Input.Question,Answer.Q1AnswerPart1
3AMW0RGHOD2FOY8JTX6TLTUWKUZPNE,A3F7TD3W9043EO,87,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3C44YUNSI1P62MH643SQPOI26Q1PD0,AEWGY34WUIA32,70,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3CFJTT4SXTQY4RTS0VZKGZ7UY14I7P,A343KX1KNL437T,131,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3COPXFW7XBCEGSNGWKEDT1DSQZ1PKG,A34JILAPTYRH81,8,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3EF8EXOTT1VGOGYWTX3BRQVH8UQJ12,AIQ7OT7IH2VUR,113,Gregoire,Does this restaurant have more than 20 items on its menu?,80
3FDJT1UU748ANI5XC55ZVV8BZZZ5K9,A1ADGLKC2F1CHS,48,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3H0W84IWBK2W65BLDQ7Z01027KWERG,A3Q3B9T8H3I3AD,16,Gregoire,Does this restaurant have more than 20 items on its menu?,0
3IRIK4HM3AKONOTNPBY6ZI93QLYC6G,A1K4525NO0FEV3,51,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3IUZPWIU1O7401KH86S8LVLOJW0KW2,A30G5L7YI0SQTW,48,Gregoire,Does this restaurant have more than 20 items on its menu?,-80
3JV9LGBJWTERT6FWRTGJ69G99DRGOQ,AIEPZIFP577TM,33,Gregoire,Does this restaurant have more than 20 items on its menu?,-100
3K9FOBBF2HJPXDTL15DM4CLCFK2NLI,A2B4GWF7MF7AOB,578,Gregoire,Does this restaurant have more than 20 items on its menu?,-60
3L4PIM1GQTGUCASCDRJT74SIPWYRY5,A38XFEVWJDEUTN,35,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3LO69W1SU3DJNLCZE10RESCFE8EGL1,A3BP890CXV4UMN,22,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3LOZAJ85YDDO8LLHT5IQNID1BYQX2S,AAH8NE0TYF7J6,7,Gregoire,Does this restaurant have more than 20 items on its menu?,100
3NAPMVF0ZWFUT6FQBSESTJ0D95527W,A3TO6L479KH0B7,60,Gregoire,Does this restaurant have more than 20 items on its menu?,80
3OE22WJIGIODJ0T7QBX4ZTC0XMNUQB,A2HPEX0788BPXI,76,Gregoire,Does this restaurant have more than 20 items on its menu?,-100
3P4MQ7TPPXCBJVIC72JJZEPDM1EBBY,A1HQEM22EE0AUO,54,Gregoire,Does this restaurant have more than 20 items on its menu?,-100
3R08VXYT7CVG5MDXPC3ZHQG2DC6W7E,A11EA6M31BRK78,93,Gregoire,Does this restaurant have more than 20 items on its menu?,-100
3YGXWBAF70HA81P96N5R2KPPUUVC4Y,A2XEAXWY9B2PZ,36,Gregoire,Does this restaurant have more than 20 items on its menu?,100
30MVJZJNHMDYDL1RXAI46WD066LJ9I,A1XLB2UVG3RFG,35,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
31QNSG6A5RT5FLHFR9NT3ADGV50878,A2UDSTAFD1DW3I,6,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
339ANSOTR52MZ60CJPOTK4CG4L6IKX,A2XEAXWY9B2PZ,27,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,80
33IZTU6J811HDK2FNKXWE0Q59SPSXQ,A10TUKIRWBUPTQ,202,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
33TIN5LC04AO8AWQJAJ7GJSOJAW9Y4,A2HPEX0788BPXI,58,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,60
37M28K1J0QDCI4BWPGW42ROKCO3AJO,A37PO5YNKE5D97,163,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
3A9AA95ATWMBY92DPXA7RCUAT925P7,AEWGY34WUIA32,36,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
3AMW0RGHOD2FOY8JTX6TLTUWKU3NPG,A3BP890CXV4UMN,19,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
3B2X28YI3WF5DJ1HBB2BOY3L805B6F,AB5KURK6V868K,74,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,-60
3D8YOU6S9EKK9IANB2J6TOV9XLA6UP,A2DIHPGIJBYMI0,27,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
3ERET4BTVM9TO579FVIG7BDDLVL9K7,A1G83V2HKV001G,161,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,80
3FTYUGLFSUL29CZNKOJCRIDLFQ1D53,A30G5L7YI0SQTW,33,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
3I02618YA06SJOSSQYIFZOMQSQWPUA,AAAG7IZP1V712,143,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
3JJVG1YBEBX9UF136SS6WSPLC5UB5Z,A26AK8IVDJQ94M,6,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,80
3JRJSWSMQHL4N3QJ2063I3XM16A3EV,A3Q3B9T8H3I3AD,19,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,0
3KYQYYSHYV7OHM55P3FB0ODCWLADOC,A2T52J2SNWINZP,57,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,-60
3LS2AMNW5FQI6V9AUPLV0NKBF0TOQM,A1L3XF3X28IC0R,27,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,80
3M1CVSFP605T4RF9K6GDZS06QJSQAS,AO63KMU3PGNJA,70,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,80
3M1CVSFP605T4RF9K6GDZS06QJWAQG,A1SB15LP2XJVVT,304,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,80
3M68NM076H7STQI678O1OD8PQM76RM,AJMKH3WN5HAN7,41,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,80
3MTMREQS4VIYOOBVWFFJRHISEKBAWI,A88LHLWDGRJV5,51,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,0
3PEIJLRY6TTAK1JO7P7XBPTQF5IWX6,A3LI0O659I8GFX,22,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,-60
3QAVNHZ3EM4IDUZWS18HI61CGD7ALP,A8DKQ2W8HSXYX,37,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,0
3SBEHTYCWN3HJBPTN4PKTCRR20HYIA,A11EA6M31BRK78,46,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,0
3SITXWYCNV9IWYLDCYB1OBG5542BX7,A2T6FBH8WR2KYH,25,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,0
3TR2532VIPUBV2ZTZ3FSMMMYG59J63,A104H3ISRW8A1C,22,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,0
3VE8AYVF8MXIUEWL9SL5R2QXTTNF8N,A13XS8F6QHRT6H,225,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,100
3VJ40NV2QINVYB12BTFQ5SVYZ7XTOA,A2Q0G312LESWK7,60,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,-80
3WRFBPLXRAO8H93WVZ9M8QRVFYFN38,A3G84Q92VRSJAR,180,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,0
3YW4XOSQKQLP2W9Q5W7PYS4SPAU1UM,A39NWAFOYGDIP,62,Toss Noodle Bar,Does this restaurant have more than 20 items on its menu?,60
31EUONYN2V3AB35RGOF56AJJWSAVOP,A1L3XF3X28IC0R,21,Bette's Oceanview Diner,Is this restaurant open until midnight?,-80
338JKRMM26ZGRYG61GTJQE85ZW1HAS,A3RO90I4O8I0O2,15,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
33C7UALJVLYR4Z2D2T6K20M3SJT814,A3P3RFU5NJXR5V,20,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
33LKR6A5KEKA2JU15RHFTWIQ6WOT1O,A1F991VPHVNIVC,219,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
35GCEFQ6I5O2YYHFYNKG3DY4PCQZ34,A2BC4OBPZASWDY,34,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
37ZHEEHM6WMJEOB9FSSXCT55FJ737A,A2Z9HR2IBD75R9,248,Bette's Oceanview Diner,Is this restaurant open until midnight?,80
384PI804XS19GUW4K88P5M3UZL4S0V,AB5KURK6V868K,23,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
38SKSKU7R1XXJCIU4P0UZ4PVTL9ILY,A1ELBAVMWP8JSO,23,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3A0EX8ZRN8O7W3BNHUX37PNE7AXBYE,A1VGAI457NLHWV,39,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3DEL4X4EL6LE96EOMQPLWME6QDKXY8,A3Q3B9T8H3I3AD,21,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3EG49X351UCCQM4IG7UTDVUDR3UX6B,A3NL9OUM0FO06A,47,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3EKVH9QMEY4AAFG025HETBA9VGG2DX,A3F82HVRIPI02N,58,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3HMVI3QICJS6J5TVFX4E1DA5LY3Y1F,A38XFEVWJDEUTN,55,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3JJVG1YBEBX9UF136SS6WSPLC5W5BV,ADVX8TFPFCW30,23,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3LOZAJ85YDDO8LLHT5IQNID1BYSX2U,A2LPGJGZZ97ME4,26,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3MYYFCXHJ37NPD5E891ASBA4SMTG4I,A2VGC2EYC98RHA,34,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3N8OEVH1FRQFLJWUFCTRBIPB0ZIOOL,A1ZDUMHAM754IJ,19,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3PPTZCWALQKU5ZNHWYWCGLRFZ44ZQ7,A2Q0G312LESWK7,21,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3QECW5O0KH19Q1VK6EJRWMV7ICR5TG,AEWGY34WUIA32,17,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3RU7GD8VPOTC4B0O1TNFKN427TDSPZ,AW7KP42K7HSF5,51,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3TMFV4NEP8EK50IGZHV5VQCXOWDW82,AFOPSLYSR83LW,21,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3U8YCDAGXPGX3EHRS4JKAMOTHXIQ03,A88LHLWDGRJV5,23,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3URFVVM165IMXSUYD7GHQMO42P8UZ5,A34JILAPTYRH81,7,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3V26SBZTBDE3JRO8JUFP7E3J47PZZ1,A1YZJ7OO7Q2D89,24,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3X73LLYYQ1ENBHAVAKYOCKS5Y3XHN9,A2FPYSACDXFZWY,46,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3Y4W8Q93LZKJ76E2QF1PVG7KSE6VDV,AQOYZ1NB7R5UY,44,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3YW4XOSQKQLP2W9Q5W7PYS4SPARU1C,A3F2GS1KMWW6CP,20,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3Z2R0DQ0JHEF2LU0Y0SYZTSUVSH2EQ,A1AIHLAEJ8FU4J,168,Bette's Oceanview Diner,Is this restaurant open until midnight?,100
3ZOTGHDK5IBUJBONMTA0VNZCXOMOSJ,A2T52J2SNWINZP,17,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
3ZQIG0FLQEGIGCET7A6FN4W5ZU9VW1,A1A68JLEYPWMUY,23,Bette's Oceanview Diner,Is this restaurant open until midnight?,-100
30JNVC0OR9K8EENNQCQ5GENA3EHHQT,AEWGY34WUIA32,34,Gather,Would a typical meal at this restaurant cost more than $30?,-100
30LB5CDZNCA6H6IIF02X1F0XM0Y0Z2,A380GOWGO4TCAW,42,Gather,Would a typical meal at this restaurant cost more than $30?,-80
30X31N5D63Q5H7UMCA5IUSF787GAS4,AQXSUU4I4DAH8,22,Gather,Would a typical meal at this restaurant cost more than $30?,-60
3180JW2OT4CFCYZFUK5NUG8YKA05JB,A88LHLWDGRJV5,45,Gather,Would a typical meal at this restaurant cost more than $30?,-100
31EUONYN2V3AB35RGOF56AJJWS8VON,AO63KMU3PGNJA,98,Gather,Would a typical meal at this restaurant cost more than $30?,-60
32EYX73OY09DV1873QM44JM5T8KRU4,A30G5L7YI0SQTW,49,Gather,Would a typical meal at this restaurant cost more than $30?,60
338JKRMM26ZGRYG61GTJQE85ZWXAHH,A3LI0O659I8GFX,26,Gather,Would a typical meal at this restaurant cost more than $30?,-100
33FOTY3KEMLTG2SQJ5MP4MIMIAG1C5,AIQ7OT7IH2VUR,109,Gather,Would a typical meal at this restaurant cost more than $30?,60
35GMH2SV3EHT9SJ5LYQV66VXWXAEO5,A8DKQ2W8HSXYX,28,Gather,Would a typical meal at this restaurant cost more than $30?,-100
392CY0QWG1R1L4B9YX1DDNNK7ZII49,A2P02YLEIVK3SJ,32,Gather,Would a typical meal at this restaurant cost more than $30?,80
3AAJC4I4FGSDJCJ418C3JKFTL9CZJG,AFOPSLYSR83LW,16,Gather,Would a typical meal at this restaurant cost more than $30?,-80
3E1QT0TDFP9245YBA0RQUZ3P9LG8I8,A2LPGJGZZ97ME4,30,Gather,Would a typical meal at this restaurant cost more than $30?,100
3E47SOBEYQW4G8OORC7VWLZ8ZCZCIG,A10TUKIRWBUPTQ,134,Gather,Would a typical meal at this restaurant cost more than $30?,-60
3FE7TXL1LIN4ZOK57RNYTAH8EV32Q0,AQOYZ1NB7R5UY,42,Gather,Would a typical meal at this restaurant cost more than $30?,-100
3FTOP5WARFOGHRDEXEZBDLC732QJ05,A1AIHLAEJ8FU4J,198,Gather,Would a typical meal at this restaurant cost more than $30?,100
3FTOP5WARFOGHRDEXEZBDLC732SJ07,A3Q3B9T8H3I3AD,20,Gather,Would a typical meal at this restaurant cost more than $30?,-80
3G2UL9A02DEIB7YRYUQVJWHPPAD67N,A11EA6M31BRK78,64,Gather,Would a typical meal at this restaurant cost more than $30?,-80
3I2PTA7R3TUZG4OVWXT2T632VVMKQ1,A104H3ISRW8A1C,8,Gather,Would a typical meal at this restaurant cost more than $30?,-80
3IJXV6UZ1XJ8MAD799XQLGYUZDYIRO,A1L3XF3X28IC0R,5,Gather,Would a typical meal at this restaurant cost more than $30?,-80
3KAKFY4PGU2G38S5YJWU3IVETZLI3N,A1G83V2HKV001G,72,Gather,Would a typical meal at this restaurant cost more than $30?,80
3KJYX6QCM9BWASEU0BN0YE2XXY6JV0,A3AE627X3R2JQI,56,Gather,Would a typical meal at this restaurant cost more than $30?,100
3KOPY89HM82CYJCBG1HUFJAE6EAJ30,ANP05IYXME6RP,261,Gather,Would a typical meal at this restaurant cost more than $30?,-100
3PM8NZGV8YG504N2VG8RJ0B4R42XQ4,A2Q0G312LESWK7,30,Gather,Would a typical meal at this restaurant cost more than $30?,-100
3R8YZBNQ9HIBLPHBD34TP1YGPBS7QO,A28KDT4V7T1IXV,45,Gather,Would a typical meal at this restaurant cost more than $30?,0
3RKNTXVS3MYMFMSBM990WPZ1URCA4W,ARB9I8FFYFQUA,31,Gather,Would a typical meal at this restaurant cost more than $30?,-60
3UJ1CZ6IZHP8B1I5HEE1MHZLGTDS5E,A1SGGLWPW4CJBD,47,Gather,Would a typical meal at this restaurant cost more than $30?,80
3VFJCI1K4ZZUQJ7CJLXN04LEK0AGRY,A26AK8IVDJQ94M,7,Gather,Would a typical meal at this restaurant cost more than $30?,0
3WI0P0II61SREZXLHVWFUJIH78KRDP,AK0DGGS89D436,62,Gather,Would a typical meal at this restaurant cost more than $30?,80
3XM0HYN6NKZBUSV60Y3AV60N62ZEPF,A12MSYRHI3XWDT,36,Gather,Would a typical meal at this restaurant cost more than $30?,-100
3ZQIG0FLQEGIGCET7A6FN4W5ZUCWV5,A2WU5S8VY2EEJF,101,Gather,Would a typical meal at this restaurant cost more than $30?,-80
3018Q3ZVOIQTGSU9XL5D4IABM5QRAQ,A276JM9Q4946HH,22,Toss Noodle Bar,Is this restaurant open until midnight?,-100
308XBLVESI4YZ2Z13Z59ZTUH4NJRBT,A28KDT4V7T1IXV,38,Toss Noodle Bar,Is this restaurant open until midnight?,-100
30JNVC0OR9K8EENNQCQ5GENA3EJHQV,A1SGGLWPW4CJBD,52,Toss Noodle Bar,Is this restaurant open until midnight?,-100
30X31N5D63Q5H7UMCA5IUSF787DSAJ,AAAG7IZP1V712,38,Toss Noodle Bar,Is this restaurant open until midnight?,-80
32KTQ2V7RDFOET7C07VWMO5HA0EM9N,A3TG5YNIWW3WGP,56,Toss Noodle Bar,Is this restaurant open until midnight?,-100
33LKR6A5KEKA2JU15RHFTWIQ6WJT1J,AEWGY34WUIA32,18,Toss Noodle Bar,Is this restaurant open until midnight?,-100
33PPUNGG385UH02H9DLCLB1KVQYRZS,A3F7TD3W9043EO,10,Toss Noodle Bar,Is this restaurant open until midnight?,-100
37WLF8U1WPQ66M5BHOF4N1MBVU56KL,AO3XB5I5QNNUI,10,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3A1PQ49WVHHKXA365X0QFDF2V2NH1W,A2GU2QUQZNSG9U,45,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3AUQQEL7U5TP8MD8E3DUG9N1YP00VA,A80PZ8RASZZJI,18,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3C6FJU71TQTMS2KTHLEYCFF2WV5UYF,A1ZDUMHAM754IJ,23,Toss Noodle Bar,Is this restaurant open until midnight?,-80
3CPLWGV3MOZUWBSCC8AWZ3UHFQRN9R,A1G83V2HKV001G,33,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3D3VGR7TA0FTW7VOO6Q3HAW5GV6R32,A2HPEX0788BPXI,29,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3DZQRBDBSLF5XMV13VQ87K112XLS3N,A3NKM6RL2KVUB6,13,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3FTF2T8WLRIKJ51Q491JVM7882UW9Q,A33CFLCMJNHHNC,60,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3HL8HNGX451I8JFVEKRJRYL8DZ3F9A,A3V70AZ39FPZ5V,84,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3J88R45B2GYK0SMNV3T2JVLUM8GPX5,ADVX8TFPFCW30,44,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3LO69W1SU3DJNLCZE10RESCFE8NLGF,AKOKJYF7ODLC2,23,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3M23Y66PO274U5IJMXO6ENDLCOR6SB,A3A69FI0KKHXEG,18,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3NPI0JQDAO5DJBD3QTS5US0O9CSTPQ,ARB9I8FFYFQUA,26,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3OLF68YTN91WD2P06Q5JNTWSJHGFAK,A3Q3B9T8H3I3AD,13,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3OXV7EAXLEQ0AOX4WIN56F59K8S63J,A34JILAPTYRH81,6,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3PB5A5BD0V6K80NXA7ZHVNUEJOG7GQ,AJMKH3WN5HAN7,36,Toss Noodle Bar,Is this restaurant open until midnight?,-80
3PEIJLRY6TTAK1JO7P7XBPTQF5IXW7,AAH8NE0TYF7J6,23,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3RGU30DZTA8DK5KLMJM9BIJK65OMJG,A30G5L7YI0SQTW,41,Toss Noodle Bar,Is this restaurant open until midnight?,-80
3S4AW7T80BI3B5JFJ0YQ53FCO3B4L8,AQXSUU4I4DAH8,25,Toss Noodle Bar,Is this restaurant open until midnight?,-80
3TU5ZICBRD1FL3MUN8WZ31UB0VX8QB,AB5KURK6V868K,20,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3UJ1CZ6IZHP8B1I5HEE1MHZLGTFS5G,A17LSINELZPCMD,42,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3V5Q80FXIXRCSNE39GB2G2OX43P32Y,A2LKB11B1PALLY,45,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3Z2R0DQ0JHEF2LU0Y0SYZTSUVSC2EL,A1L3XF3X28IC0R,11,Toss Noodle Bar,Is this restaurant open until midnight?,-100
3483FV8BEEJBP61LSI90N50HEUT265,A1SGGLWPW4CJBD,51,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
34PGFRQONOB9PHEZQLSWKGLB475WJK,A38XFEVWJDEUTN,26,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
35L9RVQFCOI067U47LAAQFKZ6ZLHUW,A3GTIIFSMHAKRZ,80,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
369J354OFDA1409SRXUPP9UIODVG6Z,A38DC3BG1ZCVZ2,246,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
36WLNQG78ZA9QYUWHTL90MVYPYSEB2,A104H3ISRW8A1C,38,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
38SKSKU7R1XXJCIU4P0UZ4PVTLELI6,A1GFEN5EUWCFQD,61,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
39ASUFLU6X7G31XXMPDRPJMQ81DXER,A1L3XF3X28IC0R,15,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,60
3AAPLD8UCCHL6UFF7GK0LJYXNLEHT5,A37SZ84T6GDN7T,7,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3AWETUDC92SHO1ZYJQR37J0T8UFIZF,A25GWTC059MIL4,155,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3BWI6RSP7G9MOMR64C9TVK926827EA,AVIOR20K5ZXQD,50,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3C2NJ6JBKAHJWR7DRZVHPGM39KA2N7,A2QWM6MTB0F6IC,19,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3DL65MZB8DFS03M2VTH4B61G7JVCEA,AXPRCC7MG94OA,41,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3E47SOBEYQW4G8OORC7VWLZ8ZCXCIE,A1ELBAVMWP8JSO,37,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3EQHHY4HQSS5LW9EMEKKX3GISING5M,A34JILAPTYRH81,21,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,-100
3GNA64GUZE4WYL3SPAPWRHKKY5T5Q3,A3Q3B9T8H3I3AD,16,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,80
3HSYG7LRBJYD51Q0JS95XKRTWPWKKB,A1T6KGWNEUR9XD,50,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3HUTX6F6VUN1EC7PSEVU45M8ZUE2OL,A2BZJAUH0XPO54,7,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,80
3I0BTBYZAXL6CG8DJE0EN8RVG6WY0B,A8SP23ECDU4F0,26,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3IO1LGZLK9XMBL3A8ZI1XWDK0UL68C,A1YZJ7OO7Q2D89,53,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,80
3KIBXJ1WD5UWVSBFHK1Y4182GU9OK2,A2T52J2SNWINZP,48,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3KXIR214I4GXAJX79UGLQ7G3I3M24J,A1AIHLAEJ8FU4J,195,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3M81GAB8A0JYN1K1QKG9U3KC81ABQ5,A1GF29TP5AVQ49,72,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3NC5L260MOMLF6J1G9A1OOGX8YQFOP,A1F991VPHVNIVC,143,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3PIWWX1FJJ6NJXE0JM9HVQR32BWJJC,A3F2GS1KMWW6CP,7,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,-80
3QY5DC2MXRKGSB3YCVMANU8MQKFFU3,A275NH66G89TSS,32,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3TMSXRD2X602U0YV0WMQGGPPAQ21WI,A35LEE74GHDV9U,53,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3U0SRXB7CD500BOY6PAIQOUBLCWNRD,A2GU2QUQZNSG9U,36,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3V0Z7YWSIY0W4WGMTQH8ZXGGVNB2VN,ANRS1RC245U5F,47,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
3Y54SXRO1LLQBGLZ7FRZ4YNNHTLTUN,A2W4C2DIF2ZLX6,178,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,80
3ZOTGHDK5IBUJBONMTA0VNZCXOISOJ,ADVX8TFPFCW30,88,Brazil Cafe,Does this restaurant have more than 20 items on its menu?,100
33IZTU6J811HDK2FNKXWE0Q59SPXSV,A26AK8IVDJQ94M,6,Eureka!,Does this restaurant have a drive-through?,-80
33SA9F9TRXU1E1S7CKH5N08JZZ8WEY,AAH8NE0TYF7J6,38,Eureka!,Does this restaurant have a drive-through?,-100
33SA9F9TRXU1E1S7CKH5N08JZZ9EWH,A2GU2QUQZNSG9U,55,Eureka!,Does this restaurant have a drive-through?,-100
33TIN5LC04AO8AWQJAJ7GJSOJAUY9R,A4JQPQM2T881E,8,Eureka!,Does this restaurant have a drive-through?,100
33UKMF9319KBB36A7A1PZ21LYFBTTT,A1T6KGWNEUR9XD,8,Eureka!,Does this restaurant have a drive-through?,-100
34BBWHLWHABDU6UT837W8F6BRSBIWP,A3F7TD3W9043EO,10,Eureka!,Does this restaurant have a drive-through?,-100
34YB12FSQYO3T3UKED16E5R4EDDGMC,A1SGGLWPW4CJBD,32,Eureka!,Does this restaurant have a drive-through?,-100
37W3JXSD668ZK69YCLTZU30ZHB9YWB,A1A68JLEYPWMUY,34,Eureka!,Does this restaurant have a drive-through?,-80
388U7OUMF71XFFWR5J8KFCYYDJG0RA,A2QWM6MTB0F6IC,23,Eureka!,Does this restaurant have a drive-through?,-100
39K0FND3AHF2JCHHSD9WIJG1GIZMA5,A2WRCFDQP56P00,15,Eureka!,Does this restaurant have a drive-through?,-100
39U1BHVTDLR6CM8GSVVYHPXN4G23TQ,A2T52J2SNWINZP,38,Eureka!,Does this restaurant have a drive-through?,-100
3DYGAII7PL80RVLB9PYAPNP1P5WQPC,A1AIHLAEJ8FU4J,215,Eureka!,Does this restaurant have a drive-through?,100
3EQHHY4HQSS5LW9EMEKKX3GISIMG5L,A34JILAPTYRH81,12,Eureka!,Does this restaurant have a drive-through?,-100
3EWIJTFFVO786BRMJDOKG5ZFYUN0EU,A1F991VPHVNIVC,32,Eureka!,Does this restaurant have a drive-through?,-100
3EWIJTFFVO786BRMJDOKG5ZFYUYE0J,A2HPEX0788BPXI,268,Eureka!,Does this restaurant have a drive-through?,-80
3G5F9DBFOPX0JMJ4CBKFM1MIK61HVS,A8DKQ2W8HSXYX,24,Eureka!,Does this restaurant have a drive-through?,-80
3MB8LZR5BFTOP78I4SL6CK48LPYLKC,A1L3XF3X28IC0R,19,Eureka!,Does this restaurant have a drive-through?,-80
3NXNZ5RS1AX5TQ0PW1T7368RFBL971,A3Q3B9T8H3I3AD,5,Eureka!,Does this restaurant have a drive-through?,-80
